GroupId,GroupName,ParentGroupId
1452,Group 1452,73
1453,Group 1453,73
1454,Group 1454,73
1455,Group 1455,73
1456,Group 1456,73
1457,Group 1457,73
1458,Group 1458,73
1459,Group 1459,73
1460,Group 1460,73
1461,Group 1461,73
1462,Group 1462,74
1463,Group 1463,74
1464,Group 1464,74
1465,Group 1465,74
1466,Group 1466,74
1467,Group 1467,74
1468,Group 1468,74
1469,Group 1469,74
1470,Group 1470,74
1471,Group 1471,74
1472,Group 1472,74
1473,Group 1473,74
1474,Group 1474,74
1475,Group 1475,74
1476,Group 1476,74
1477,Group 1477,74
1478,Group 1478,74
1479,Group 1479,74
1480,Group 1480,74
1481,Group 1481,74
1482,Group 1482,75
1483,Group 1483,75
1484,Group 1484,75
1485,Group 1485,75
1486,Group 1486,75
1487,Group 1487,75
1488,Group 1488,75
1489,Group 1489,75
1490,Group 1490,75
1491,Group 1491,75
1492,Group 1492,75
1493,Group 1493,75
1494,Group 1494,75
1495,Group 1495,75
1496,Group 1496,75
1497,Group 1497,75
1498,Group 1498,75
1499,Group 1499,75
1500,Group 1500,75
1501,Group 1501,75
1502,Group 1502,76
1503,Group 1503,76
1504,Group 1504,76
1505,Group 1505,76
1506,Group 1506,76
1507,Group 1507,76
1508,Group 1508,76
1509,Group 1509,76
1510,Group 1510,76
1511,Group 1511,76
1512,Group 1512,76
1513,Group 1513,76
1514,Group 1514,76
1515,Group 1515,76
1516,Group 1516,76
1517,Group 1517,76
1518,Group 1518,76
1519,Group 1519,76
1520,Group 1520,76
1521,Group 1521,76
1522,Group 1522,77
1523,Group 1523,77
1524,Group 1524,77
1525,Group 1525,77
1526,Group 1526,77
1527,Group 1527,77
1528,Group 1528,77
1529,Group 1529,77
1530,Group 1530,77
1531,Group 1531,77
1532,Group 1532,77
1533,Group 1533,77
1534,Group 1534,77
1535,Group 1535,77
1536,Group 1536,77
1537,Group 1537,77
1538,Group 1538,77
1539,Group 1539,77
1540,Group 1540,77
1541,Group 1541,77
1542,Group 1542,78
1543,Group 1543,78
1544,Group 1544,78
1545,Group 1545,78
1546,Group 1546,78
1547,Group 1547,78
1548,Group 1548,78
1549,Group 1549,78
1550,Group 1550,78
1551,Group 1551,78
1552,Group 1552,78
1553,Group 1553,78
1554,Group 1554,78
1555,Group 1555,78
1556,Group 1556,78
1557,Group 1557,78
1558,Group 1558,78
1559,Group 1559,78
1560,Group 1560,78
1561,Group 1561,78
1562,Group 1562,79
1563,Group 1563,79
1564,Group 1564,79
1565,Group 1565,79
1566,Group 1566,79
1567,Group 1567,79
1568,Group 1568,79
1569,Group 1569,79
1570,Group 1570,79
1571,Group 1571,79
1572,Group 1572,79
1573,Group 1573,79
1574,Group 1574,79
1575,Group 1575,79
1576,Group 1576,79
1577,Group 1577,79
1578,Group 1578,79
1579,Group 1579,79
1580,Group 1580,79
1581,Group 1581,79
1582,Group 1582,80
1583,Group 1583,80
1584,Group 1584,80
1585,Group 1585,80
1586,Group 1586,80
1587,Group 1587,80
1588,Group 1588,80
1589,Group 1589,80
1590,Group 1590,80
1591,Group 1591,80
1592,Group 1592,80
1593,Group 1593,80
1594,Group 1594,80
1595,Group 1595,80
1596,Group 1596,80
1597,Group 1597,80
1598,Group 1598,80
1599,Group 1599,80
1600,Group 1600,80
1601,Group 1601,80
1602,Group 1602,81
1603,Group 1603,81
1604,Group 1604,81
1605,Group 1605,81
1606,Group 1606,81
1607,Group 1607,81
1608,Group 1608,81
1609,Group 1609,81
1610,Group 1610,81
1611,Group 1611,81
1612,Group 1612,81
1613,Group 1613,81
1614,Group 1614,81
1615,Group 1615,81
1616,Group 1616,81
1617,Group 1617,81
1618,Group 1618,81
1619,Group 1619,81
1620,Group 1620,81
1621,Group 1621,81
1622,Group 1622,82
1623,Group 1623,82
1624,Group 1624,82
1625,Group 1625,82
1626,Group 1626,82
1627,Group 1627,82
1628,Group 1628,82
1629,Group 1629,82
1630,Group 1630,82
1631,Group 1631,82
1632,Group 1632,82
1633,Group 1633,82
1634,Group 1634,82
1635,Group 1635,82
1636,Group 1636,82
1637,Group 1637,82
1638,Group 1638,82
1639,Group 1639,82
1640,Group 1640,82
1641,Group 1641,82
1642,Group 1642,83
1643,Group 1643,83
1644,Group 1644,83
1645,Group 1645,83
1646,Group 1646,83
1647,Group 1647,83
1648,Group 1648,83
1649,Group 1649,83
1650,Group 1650,83
1651,Group 1651,83
1652,Group 1652,83
1653,Group 1653,83
1654,Group 1654,83
1655,Group 1655,83
1656,Group 1656,83
1657,Group 1657,83
1658,Group 1658,83
1659,Group 1659,83
1660,Group 1660,83
1661,Group 1661,83
1662,Group 1662,84
1663,Group 1663,84
1664,Group 1664,84
1665,Group 1665,84
1666,Group 1666,84
1667,Group 1667,84
1668,Group 1668,84
1669,Group 1669,84
1670,Group 1670,84
1671,Group 1671,84
1672,Group 1672,84
1673,Group 1673,84
1674,Group 1674,84
1675,Group 1675,84
1676,Group 1676,84
1677,Group 1677,84
1678,Group 1678,84
1679,Group 1679,84
1680,Group 1680,84
1681,Group 1681,84
1682,Group 1682,85
1683,Group 1683,85
1684,Group 1684,85
1685,Group 1685,85
1686,Group 1686,85
1687,Group 1687,85
1688,Group 1688,85
1689,Group 1689,85
1690,Group 1690,85
1691,Group 1691,85
1692,Group 1692,85
1693,Group 1693,85
1694,Group 1694,85
1695,Group 1695,85
1696,Group 1696,85
1697,Group 1697,85
1698,Group 1698,85
1699,Group 1699,85
1700,Group 1700,85
1701,Group 1701,85
1702,Group 1702,86
1703,Group 1703,86
1704,Group 1704,86
1705,Group 1705,86
1706,Group 1706,86
1707,Group 1707,86
1708,Group 1708,86
1709,Group 1709,86
1710,Group 1710,86
1711,Group 1711,86
1712,Group 1712,86
1713,Group 1713,86
1714,Group 1714,86
1715,Group 1715,86
1716,Group 1716,86
1717,Group 1717,86
1718,Group 1718,86
1719,Group 1719,86
1720,Group 1720,86
1721,Group 1721,86
1722,Group 1722,87
1723,Group 1723,87
1724,Group 1724,87
1725,Group 1725,87
1726,Group 1726,87
1727,Group 1727,87
1728,Group 1728,87
1729,Group 1729,87
1730,Group 1730,87
1731,Group 1731,87
1732,Group 1732,87
1733,Group 1733,87
1734,Group 1734,87
1735,Group 1735,87
1736,Group 1736,87
1737,Group 1737,87
1738,Group 1738,87
1739,Group 1739,87
1740,Group 1740,87
1741,Group 1741,87
1742,Group 1742,88
1743,Group 1743,88
1744,Group 1744,88
1745,Group 1745,88
1746,Group 1746,88
1747,Group 1747,88
1748,Group 1748,88
1749,Group 1749,88
1750,Group 1750,88
1751,Group 1751,88
1752,Group 1752,88
1753,Group 1753,88
1754,Group 1754,88
1755,Group 1755,88
1756,Group 1756,88
1757,Group 1757,88
1758,Group 1758,88
1759,Group 1759,88
1760,Group 1760,88
1761,Group 1761,88
1762,Group 1762,89
1763,Group 1763,89
1764,Group 1764,89
1765,Group 1765,89
1766,Group 1766,89
1767,Group 1767,89
1768,Group 1768,89
1769,Group 1769,89
1770,Group 1770,89
1771,Group 1771,89
1772,Group 1772,89
1773,Group 1773,89
1774,Group 1774,89
1775,Group 1775,89
1776,Group 1776,89
1777,Group 1777,89
1778,Group 1778,89
1779,Group 1779,89
1780,Group 1780,89
1781,Group 1781,89
1782,Group 1782,90
1783,Group 1783,90
1784,Group 1784,90
1785,Group 1785,90
1786,Group 1786,90
1787,Group 1787,90
1788,Group 1788,90
1789,Group 1789,90
1790,Group 1790,90
1791,Group 1791,90
1792,Group 1792,90
1793,Group 1793,90
1794,Group 1794,90
1795,Group 1795,90
1796,Group 1796,90
1797,Group 1797,90
1798,Group 1798,90
1799,Group 1799,90
1800,Group 1800,90
1801,Group 1801,90
1802,Group 1802,91
1803,Group 1803,91
1804,Group 1804,91
1805,Group 1805,91
1806,Group 1806,91
1807,Group 1807,91
1808,Group 1808,91
1809,Group 1809,91
1810,Group 1810,91
1811,Group 1811,91
1812,Group 1812,91
1813,Group 1813,91
1814,Group 1814,91
1815,Group 1815,91
1816,Group 1816,91
1817,Group 1817,91
1818,Group 1818,91
1819,Group 1819,91
1820,Group 1820,91
1821,Group 1821,91
1822,Group 1822,92
1823,Group 1823,92
1824,Group 1824,92
1825,Group 1825,92
1826,Group 1826,92
1827,Group 1827,92
1828,Group 1828,92
1829,Group 1829,92
1830,Group 1830,92
1831,Group 1831,92
1832,Group 1832,92
1833,Group 1833,92
1834,Group 1834,92
1835,Group 1835,92
1836,Group 1836,92
1837,Group 1837,92
1838,Group 1838,92
1839,Group 1839,92
1840,Group 1840,92
1841,Group 1841,92
1842,Group 1842,93
1843,Group 1843,93
1844,Group 1844,93
1845,Group 1845,93
1846,Group 1846,93
1847,Group 1847,93
1848,Group 1848,93
1849,Group 1849,93
1850,Group 1850,93
1851,Group 1851,93
1852,Group 1852,93
1853,Group 1853,93
1854,Group 1854,93
1855,Group 1855,93
1856,Group 1856,93
1857,Group 1857,93
1858,Group 1858,93
1859,Group 1859,93
1860,Group 1860,93
1861,Group 1861,93
1862,Group 1862,94
1863,Group 1863,94
1864,Group 1864,94
1865,Group 1865,94
1866,Group 1866,94
1867,Group 1867,94
1868,Group 1868,94
1869,Group 1869,94
1870,Group 1870,94
1871,Group 1871,94
1872,Group 1872,94
1873,Group 1873,94
1874,Group 1874,94
1875,Group 1875,94
1876,Group 1876,94
1877,Group 1877,94
1878,Group 1878,94
1879,Group 1879,94
1880,Group 1880,94
1881,Group 1881,94
1882,Group 1882,95
1883,Group 1883,95
1884,Group 1884,95
1885,Group 1885,95
1886,Group 1886,95
1887,Group 1887,95
1888,Group 1888,95
1889,Group 1889,95
1890,Group 1890,95
1891,Group 1891,95
1892,Group 1892,95
1893,Group 1893,95
1894,Group 1894,95
1895,Group 1895,95
1896,Group 1896,95
1897,Group 1897,95
1898,Group 1898,95
1899,Group 1899,95
1900,Group 1900,95
1901,Group 1901,95
1902,Group 1902,96
1903,Group 1903,96
1904,Group 1904,96
1905,Group 1905,96
1906,Group 1906,96
1907,Group 1907,96
1908,Group 1908,96
1909,Group 1909,96
1910,Group 1910,96
1911,Group 1911,96
1912,Group 1912,96
1913,Group 1913,96
1914,Group 1914,96
1915,Group 1915,96
1916,Group 1916,96
1917,Group 1917,96
1918,Group 1918,96
1919,Group 1919,96
1920,Group 1920,96
1921,Group 1921,96
1922,Group 1922,97
1923,Group 1923,97
1924,Group 1924,97
1925,Group 1925,97
1926,Group 1926,97
1927,Group 1927,97
1928,Group 1928,97
1929,Group 1929,97
1930,Group 1930,97
1931,Group 1931,97
1932,Group 1932,97
1933,Group 1933,97
1934,Group 1934,97
1935,Group 1935,97
1936,Group 1936,97
1937,Group 1937,97
1938,Group 1938,97
1939,Group 1939,97
1940,Group 1940,97
1941,Group 1941,97
1942,Group 1942,98
1943,Group 1943,98
1944,Group 1944,98
1945,Group 1945,98
1946,Group 1946,98
1947,Group 1947,98
1948,Group 1948,98
1949,Group 1949,98
1950,Group 1950,98
1951,Group 1951,98
1952,Group 1952,98
1953,Group 1953,98
1954,Group 1954,98
1955,Group 1955,98
1956,Group 1956,98
1957,Group 1957,98
1958,Group 1958,98
1959,Group 1959,98
1960,Group 1960,98
1961,Group 1961,98
1962,Group 1962,99
1963,Group 1963,99
1964,Group 1964,99
1965,Group 1965,99
1966,Group 1966,99
1967,Group 1967,99
1968,Group 1968,99
1969,Group 1969,99
1970,Group 1970,99
1971,Group 1971,99
1972,Group 1972,99
1973,Group 1973,99
1974,Group 1974,99
1975,Group 1975,99
1976,Group 1976,99
1977,Group 1977,99
1978,Group 1978,99
1979,Group 1979,99
1980,Group 1980,99
1981,Group 1981,99
1982,Group 1982,100
1983,Group 1983,100
1984,Group 1984,100
1985,Group 1985,100
1986,Group 1986,100
1987,Group 1987,100
1988,Group 1988,100
1989,Group 1989,100
1990,Group 1990,100
1991,Group 1991,100
1992,Group 1992,100
1993,Group 1993,100
1994,Group 1994,100
1995,Group 1995,100
1996,Group 1996,100
1997,Group 1997,100
1998,Group 1998,100
1999,Group 1999,100
2000,Group 2000,100
2001,Group 2001,100
2002,Group 2002,101
2003,Group 2003,101
2004,Group 2004,101
2005,Group 2005,101
2006,Group 2006,101
2007,Group 2007,101
2008,Group 2008,101
2009,Group 2009,101
2010,Group 2010,101
2011,Group 2011,101
2012,Group 2012,101
2013,Group 2013,101
2014,Group 2014,101
2015,Group 2015,101
2016,Group 2016,101
2017,Group 2017,101
2018,Group 2018,101
2019,Group 2019,101
2020,Group 2020,101
2021,Group 2021,101
2022,Group 2022,102
2023,Group 2023,102
2024,Group 2024,102
2025,Group 2025,102
2026,Group 2026,102
2027,Group 2027,102
2028,Group 2028,102
2029,Group 2029,102
2030,Group 2030,102
2031,Group 2031,102
2032,Group 2032,102
2033,Group 2033,102
2034,Group 2034,102
2035,Group 2035,102
2036,Group 2036,102
2037,Group 2037,102
2038,Group 2038,102
2039,Group 2039,102
2040,Group 2040,102
2041,Group 2041,102
2042,Group 2042,103
2043,Group 2043,103
2044,Group 2044,103
2045,Group 2045,103
2046,Group 2046,103
2047,Group 2047,103
2048,Group 2048,103
2049,Group 2049,103
2050,Group 2050,103
2051,Group 2051,103
2052,Group 2052,103
2053,Group 2053,103
2054,Group 2054,103
2055,Group 2055,103
2056,Group 2056,103
2057,Group 2057,103
2058,Group 2058,103
2059,Group 2059,103
2060,Group 2060,103
2061,Group 2061,103
2062,Group 2062,104
2063,Group 2063,104
2064,Group 2064,104
2065,Group 2065,104
2066,Group 2066,104
2067,Group 2067,104
2068,Group 2068,104
2069,Group 2069,104
2070,Group 2070,104
2071,Group 2071,104
2072,Group 2072,104
2073,Group 2073,104
2074,Group 2074,104
2075,Group 2075,104
2076,Group 2076,104
2077,Group 2077,104
2078,Group 2078,104
2079,Group 2079,104
2080,Group 2080,104
2081,Group 2081,104
2082,Group 2082,105
2083,Group 2083,105
2084,Group 2084,105
2085,Group 2085,105
2086,Group 2086,105
2087,Group 2087,105
2088,Group 2088,105
2089,Group 2089,105
2090,Group 2090,105
2091,Group 2091,105
2092,Group 2092,105
2093,Group 2093,105
2094,Group 2094,105
2095,Group 2095,105
2096,Group 2096,105
2097,Group 2097,105
2098,Group 2098,105
2099,Group 2099,105
2100,Group 2100,105
2101,Group 2101,105
2102,Group 2102,106
2103,Group 2103,106
2104,Group 2104,106
2105,Group 2105,106
2106,Group 2106,106
2107,Group 2107,106
2108,Group 2108,106
2109,Group 2109,106
2110,Group 2110,106
2111,Group 2111,106
2112,Group 2112,106
2113,Group 2113,106
2114,Group 2114,106
2115,Group 2115,106
2116,Group 2116,106
2117,Group 2117,106
2118,Group 2118,106
2119,Group 2119,106
2120,Group 2120,106
2121,Group 2121,106
2122,Group 2122,107
2123,Group 2123,107
2124,Group 2124,107
2125,Group 2125,107
2126,Group 2126,107
2127,Group 2127,107
2128,Group 2128,107
2129,Group 2129,107
2130,Group 2130,107
2131,Group 2131,107
2132,Group 2132,107
2133,Group 2133,107
2134,Group 2134,107
2135,Group 2135,107
2136,Group 2136,107
2137,Group 2137,107
2138,Group 2138,107
2139,Group 2139,107
2140,Group 2140,107
2141,Group 2141,107
2142,Group 2142,108
2143,Group 2143,108
2144,Group 2144,108
2145,Group 2145,108
2146,Group 2146,108
2147,Group 2147,108
2148,Group 2148,108
2149,Group 2149,108
2150,Group 2150,108
2151,Group 2151,108
2152,Group 2152,108
2153,Group 2153,108
2154,Group 2154,108
2155,Group 2155,108
2156,Group 2156,108
2157,Group 2157,108
2158,Group 2158,108
2159,Group 2159,108
2160,Group 2160,108
2161,Group 2161,108
2162,Group 2162,109
2163,Group 2163,109
2164,Group 2164,109
2165,Group 2165,109
2166,Group 2166,109
2167,Group 2167,109
2168,Group 2168,109
2169,Group 2169,109
2170,Group 2170,109
2171,Group 2171,109
2172,Group 2172,109
2173,Group 2173,109
2174,Group 2174,109
2175,Group 2175,109
2176,Group 2176,109
2177,Group 2177,109
2178,Group 2178,109
2179,Group 2179,109
2180,Group 2180,109
2181,Group 2181,109
2182,Group 2182,110
2183,Group 2183,110
2184,Group 2184,110
2185,Group 2185,110
2186,Group 2186,110
2187,Group 2187,110
2188,Group 2188,110
2189,Group 2189,110
2190,Group 2190,110
2191,Group 2191,110
2192,Group 2192,110
2193,Group 2193,110
2194,Group 2194,110
2195,Group 2195,110
2196,Group 2196,110
2197,Group 2197,110
2198,Group 2198,110
2199,Group 2199,110
2200,Group 2200,110
2201,Group 2201,110
2202,Group 2202,111
2203,Group 2203,111
2204,Group 2204,111
2205,Group 2205,111
2206,Group 2206,111
2207,Group 2207,111
2208,Group 2208,111
2209,Group 2209,111
2210,Group 2210,111
2211,Group 2211,111
2212,Group 2212,111
2213,Group 2213,111
2214,Group 2214,111
2215,Group 2215,111
2216,Group 2216,111
2217,Group 2217,111
2218,Group 2218,111
2219,Group 2219,111
2220,Group 2220,111
2221,Group 2221,111
2222,Group 2222,112
2223,Group 2223,112
2224,Group 2224,112
2225,Group 2225,112
2226,Group 2226,112
2227,Group 2227,112
2228,Group 2228,112
2229,Group 2229,112
2230,Group 2230,112
2231,Group 2231,112
2232,Group 2232,112
2233,Group 2233,112
2234,Group 2234,112
2235,Group 2235,112
2236,Group 2236,112
2237,Group 2237,112
2238,Group 2238,112
2239,Group 2239,112
2240,Group 2240,112
2241,Group 2241,112
2242,Group 2242,113
2243,Group 2243,113
2244,Group 2244,113
2245,Group 2245,113
2246,Group 2246,113
2247,Group 2247,113
2248,Group 2248,113
2249,Group 2249,113
2250,Group 2250,113
2251,Group 2251,113
2252,Group 2252,113
2253,Group 2253,113
2254,Group 2254,113
2255,Group 2255,113
2256,Group 2256,113
2257,Group 2257,113
2258,Group 2258,113
2259,Group 2259,113
2260,Group 2260,113
2261,Group 2261,113
2262,Group 2262,114
2263,Group 2263,114
2264,Group 2264,114
2265,Group 2265,114
2266,Group 2266,114
2267,Group 2267,114
2268,Group 2268,114
2269,Group 2269,114
2270,Group 2270,114
2271,Group 2271,114
2272,Group 2272,114
2273,Group 2273,114
2274,Group 2274,114
2275,Group 2275,114
2276,Group 2276,114
2277,Group 2277,114
2278,Group 2278,114
2279,Group 2279,114
2280,Group 2280,114
2281,Group 2281,114
2282,Group 2282,115
2283,Group 2283,115
2284,Group 2284,115
2285,Group 2285,115
2286,Group 2286,115
2287,Group 2287,115
2288,Group 2288,115
2289,Group 2289,115
2290,Group 2290,115
2291,Group 2291,115
2292,Group 2292,115
2293,Group 2293,115
2294,Group 2294,115
2295,Group 2295,115
2296,Group 2296,115
2297,Group 2297,115
2298,Group 2298,115
2299,Group 2299,115
2300,Group 2300,115
2301,Group 2301,115
2302,Group 2302,116
2303,Group 2303,116
2304,Group 2304,116
2305,Group 2305,116
2306,Group 2306,116
2307,Group 2307,116
2308,Group 2308,116
2309,Group 2309,116
2310,Group 2310,116
2311,Group 2311,116
2312,Group 2312,116
2313,Group 2313,116
2314,Group 2314,116
2315,Group 2315,116
2316,Group 2316,116
2317,Group 2317,116
2318,Group 2318,116
2319,Group 2319,116
2320,Group 2320,116
2321,Group 2321,116
2322,Group 2322,117
2323,Group 2323,117
2324,Group 2324,117
2325,Group 2325,117
2326,Group 2326,117
2327,Group 2327,117
2328,Group 2328,117
2329,Group 2329,117
2330,Group 2330,117
2331,Group 2331,117
2332,Group 2332,117
2333,Group 2333,117
2334,Group 2334,117
2335,Group 2335,117
2336,Group 2336,117
2337,Group 2337,117
2338,Group 2338,117
2339,Group 2339,117
2340,Group 2340,117
2341,Group 2341,117
2342,Group 2342,118
2343,Group 2343,118
2344,Group 2344,118
2345,Group 2345,118
2346,Group 2346,118
2347,Group 2347,118
2348,Group 2348,118
2349,Group 2349,118
2350,Group 2350,118
